5.5820 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
18.7675 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
21.0393 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020A5322CFA0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020A5667A340>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.0394 	EXP 	window1: mouseVisible = True
21.0396 	EXP 	window1: mouseVisible = False
21.0396 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
21.0396 	EXP 	window1: recordFrameIntervals = False
21.2048 	EXP 	window1: recordFrameIntervals = True
21.3893 	EXP 	Screen (0) actual frame rate measured at 59.79Hz
21.3894 	EXP 	window1: recordFrameIntervals = False
26.0261 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
26.0434 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
26.3325 	EXP 	Sound sound_1 set volume 1.000
26.5830 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
26.6833 	EXP 	window1: mouseVisible = True
26.6927 	EXP 	Imported C:/Users/debol/Desktop/PsychoPy/ib_conditions.xlsx as conditions, 12 conditions, 3 params
26.6956 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
26.6960 	EXP 	New trial (rep=0, index=0): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
26.7054 	DATA 	Keypress: space
26.7244 	EXP 	textbox: autoLog = True
26.7244 	EXP 	polygon: autoDraw = True
27.6880 	EXP 	polygon_2: autoDraw = True
27.7379 	EXP 	polygon: autoDraw = False
29.0435 	DATA 	Keypress: space
29.0709 	EXP 	polygon: autoDraw = False
29.0709 	EXP 	polygon_2: autoDraw = False
29.7900 	EXP 	text: autoDraw = True
29.7900 	EXP 	textbox: autoDraw = True
38.6430 	DATA 	Keypress: num_2
38.8909 	DATA 	Keypress: num_0
39.0536 	DATA 	Keypress: num_0
41.0820 	DATA 	Mouse: Left button down, pos=(924,224)
41.0940 	EXP 	New trial (rep=0, index=1): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
41.1018 	EXP 	text: autoDraw = False
41.1018 	EXP 	textbox: autoDraw = False
41.1018 	EXP 	polygon: autoDraw = True
41.3143 	DATA 	Mouse:  Left button up, pos=(924,224)
42.1028 	EXP 	polygon: autoDraw = False
42.1028 	EXP 	polygon_2: autoDraw = True
44.7589 	DATA 	Keypress: space
44.7687 	EXP 	polygon: autoDraw = False
44.7687 	EXP 	polygon_2: autoDraw = False
45.7772 	EXP 	text: autoDraw = True
45.7772 	EXP 	textbox: autoDraw = True
49.2882 	DATA 	Keypress: num_9
49.5822 	DATA 	Keypress: num_0
49.7216 	DATA 	Keypress: num_0
50.5444 	DATA 	Mouse: Left button down, pos=(924,224)
50.5503 	EXP 	New trial (rep=0, index=2): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
50.5547 	EXP 	text: autoDraw = False
50.5547 	EXP 	textbox: autoDraw = False
50.5547 	EXP 	polygon: autoDraw = True
50.7706 	DATA 	Mouse:  Left button up, pos=(924,224)
51.5678 	EXP 	polygon: autoDraw = False
51.5678 	EXP 	polygon_2: autoDraw = True
53.9237 	DATA 	Keypress: space
53.9342 	EXP 	polygon: autoDraw = False
53.9342 	EXP 	polygon_2: autoDraw = False
54.3453 	EXP 	text: autoDraw = True
54.3453 	EXP 	textbox: autoDraw = True
57.9085 	DATA 	Keypress: num_1
58.1245 	DATA 	Keypress: num_5
58.3607 	DATA 	Keypress: num_0
59.6398 	DATA 	Mouse: Left button down, pos=(987,229)
59.6489 	EXP 	New trial (rep=0, index=3): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
59.6565 	EXP 	text: autoDraw = False
59.6565 	EXP 	textbox: autoDraw = False
59.6565 	EXP 	polygon: autoDraw = True
59.8558 	DATA 	Mouse:  Left button up, pos=(987,229)
60.6504 	EXP 	polygon_2: autoDraw = True
60.6668 	EXP 	polygon: autoDraw = False
60.7564 	DATA 	Keypress: space
60.7834 	EXP 	polygon: autoDraw = False
60.7834 	EXP 	polygon_2: autoDraw = False
61.7926 	EXP 	text: autoDraw = True
61.7926 	EXP 	textbox: autoDraw = True
63.1505 	DATA 	Keypress: num_6
63.3930 	DATA 	Keypress: num_0
63.5514 	DATA 	Keypress: num_0
64.5943 	DATA 	Mouse: Left button down, pos=(993,205)
64.6035 	EXP 	New trial (rep=0, index=4): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
64.6120 	EXP 	text: autoDraw = False
64.6120 	EXP 	textbox: autoDraw = False
64.6120 	EXP 	polygon: autoDraw = True
64.8218 	DATA 	Mouse:  Left button up, pos=(993,205)
65.6162 	EXP 	polygon: autoDraw = False
65.6162 	EXP 	polygon_2: autoDraw = True
66.8849 	DATA 	Keypress: space
66.8991 	EXP 	polygon: autoDraw = False
66.8991 	EXP 	polygon_2: autoDraw = False
67.3082 	EXP 	text: autoDraw = True
67.3082 	EXP 	textbox: autoDraw = True
69.2084 	DATA 	Keypress: num_1
69.4080 	DATA 	Keypress: num_0
69.5664 	DATA 	Keypress: num_0
71.1645 	DATA 	Mouse: Left button down, pos=(952,220)
71.1713 	EXP 	New trial (rep=0, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
71.1769 	EXP 	text: autoDraw = False
71.1769 	EXP 	textbox: autoDraw = False
71.1769 	EXP 	polygon: autoDraw = True
71.3879 	DATA 	Mouse:  Left button up, pos=(952,220)
72.1819 	EXP 	polygon: autoDraw = False
72.1819 	EXP 	polygon_2: autoDraw = True
72.9537 	DATA 	Keypress: space
72.9653 	EXP 	polygon: autoDraw = False
72.9653 	EXP 	polygon_2: autoDraw = False
73.6732 	EXP 	text: autoDraw = True
73.6732 	EXP 	textbox: autoDraw = True
75.4348 	DATA 	Keypress: num_2
75.6114 	DATA 	Keypress: num_5
75.8208 	DATA 	Keypress: num_0
